time,th,Dth,psi,Dpsi,r,Dr,phi,Dphi,u,mode
7.8626731E-01,3.1328791E+01,7.4748773E+01,1.3389911E-01,-2.0758059E+00,9.0234210E-02,0.0000000E+00,3.0158676E+02,7.4272661E+02,2.0000000E-01,1.0000000E+00
7.8726731E-01,3.1403580E+01,7.4829331E+01,1.3183965E-01,-2.0431007E+00,9.0234210E-02,0.0000000E+00,3.0232972E+02,7.4318924E+02,2.0000000E-01,1.0000000E+00
7.8826731E-01,3.1478449E+01,7.4909862E+01,1.2981296E-01,-2.0102577E+00,9.0234210E-02,0.0000000E+00,3.0307314E+02,7.4365028E+02,2.0000000E-01,1.0000000E+00
7.8926731E-01,3.1553399E+01,7.4990367E+01,1.2781918E-01,-1.9772792E+00,9.0234210E-02,0.0000000E+00,3.0381702E+02,7.4410976E+02,2.0000000E-01,1.0000000E+00
7.9026731E-01,3.1628430E+01,7.5070846E+01,1.2585844E-01,-1.9441676E+00,9.0234210E-02,0.0000000E+00,3.0456136E+02,7.4456770E+02,2.0000000E-01,1.0000000E+00
7.9126731E-01,3.1703541E+01,7.5151299E+01,1.2393089E-01,-1.9109254E+00,9.0234210E-02,0.0000000E+00,3.0530616E+02,7.4502412E+02,2.0000000E-01,1.0000000E+00
7.9226731E-01,3.1778733E+01,7.5231724E+01,1.2203663E-01,-1.8775550E+00,9.0234210E-02,0.0000000E+00,3.0605141E+02,7.4547905E+02,2.0000000E-01,1.0000000E+00
7.9326731E-01,3.1854005E+01,7.5312123E+01,1.2017582E-01,-1.8440589E+00,9.0234210E-02,0.0000000E+00,3.0679711E+02,7.4593249E+02,2.0000000E-01,1.0000000E+00
7.9426731E-01,3.1929357E+01,7.5392495E+01,1.1834856E-01,-1.8104395E+00,9.0234210E-02,0.0000000E+00,3.0754327E+02,7.4638449E+02,2.0000000E-01,1.0000000E+00
7.9526731E-01,3.2004790E+01,7.5472840E+01,1.1655498E-01,-1.7766993E+00,9.0234210E-02,0.0000000E+00,3.0828988E+02,7.4683505E+02,2.0000000E-01,1.0000000E+00
7.9626731E-01,3.2080303E+01,7.5553158E+01,1.1479520E-01,-1.7428407E+00,9.0234210E-02,0.0000000E+00,3.0903694E+02,7.4728421E+02,2.0000000E-01,1.0000000E+00
7.9726731E-01,3.2155896E+01,7.5633448E+01,1.1306934E-01,-1.7088663E+00,9.0234210E-02,0.0000000E+00,3.0978445E+02,7.4773199E+02,2.0000000E-01,1.0000000E+00
7.9826731E-01,3.2231569E+01,7.5713711E+01,1.1137750E-01,-1.6747785E+00,9.0234210E-02,0.0000000E+00,3.1053241E+02,7.4817840E+02,2.0000000E-01,1.0000000E+00
7.9926731E-01,3.2307323E+01,7.5793946E+01,1.0971982E-01,-1.6405799E+00,9.0234210E-02,0.0000000E+00,3.1128081E+02,7.4862347E+02,2.0000000E-01,1.0000000E+00
8.0026731E-01,3.2383157E+01,7.5874153E+01,1.0809638E-01,-1.6062729E+00,9.0234210E-02,0.0000000E+00,3.1202965E+02,7.4906723E+02,2.0000000E-01,1.0000000E+00
8.0126731E-01,3.2459072E+01,7.5954332E+01,1.0650731E-01,-1.5718602E+00,9.0234210E-02,0.0000000E+00,3.1277894E+02,7.4950969E+02,2.0000000E-01,1.0000000E+00
8.0226731E-01,3.2535066E+01,7.6034483E+01,1.0495269E-01,-1.5373442E+00,9.0234210E-02,0.0000000E+00,3.1352867E+02,7.4995088E+02,2.0000000E-01,1.0000000E+00
8.0326731E-01,3.2611141E+01,7.6114606E+01,1.0343265E-01,-1.5027275E+00,9.0234210E-02,0.0000000E+00,3.1427884E+02,7.5039083E+02,2.0000000E-01,1.0000000E+00
8.0426731E-01,3.2687295E+01,7.6194701E+01,1.0194727E-01,-1.4680126E+00,9.0234210E-02,0.0000000E+00,3.1502945E+02,7.5082955E+02,2.0000000E-01,1.0000000E+00
8.0526731E-01,3.2763530E+01,7.6274766E+01,1.0049666E-01,-1.4332021E+00,9.0234210E-02,0.0000000E+00,3.1578050E+02,7.5126707E+02,2.0000000E-01,1.0000000E+00
8.0626731E-01,3.2839845E+01,7.6354803E+01,9.9080899E-02,-1.3982986E+00,9.0234210E-02,0.0000000E+00,3.1653199E+02,7.5170341E+02,2.0000000E-01,1.0000000E+00
8.0726731E-01,3.2916240E+01,7.6434811E+01,9.7700090E-02,-1.3633045E+00,9.0234210E-02,0.0000000E+00,3.1728391E+02,7.5213859E+02,2.0000000E-01,1.0000000E+00
8.0826731E-01,3.2992714E+01,7.6514790E+01,9.6354319E-02,-1.3282226E+00,9.0234210E-02,0.0000000E+00,3.1803626E+02,7.5257265E+02,2.0000000E-01,1.0000000E+00
8.0926731E-01,3.3069269E+01,7.6594740E+01,9.5043673E-02,-1.2930554E+00,9.0234210E-02,0.0000000E+00,3.1878905E+02,7.5300560E+02,2.0000000E-01,1.0000000E+00
8.1026731E-01,3.3145904E+01,7.6674660E+01,9.3768236E-02,-1.2578055E+00,9.0234210E-02,0.0000000E+00,3.1954227E+02,7.5343747E+02,2.0000000E-01,1.0000000E+00
8.1126731E-01,3.3222618E+01,7.6754551E+01,9.2528089E-02,-1.2224754E+00,9.0234210E-02,0.0000000E+00,3.2029593E+02,7.5386827E+02,2.0000000E-01,1.0000000E+00
8.1226731E-01,3.3299413E+01,7.6834412E+01,9.1323311E-02,-1.1870679E+00,9.0234210E-02,0.0000000E+00,3.2105001E+02,7.5429804E+02,2.0000000E-01,1.0000000E+00
8.1326731E-01,3.3376287E+01,7.6914243E+01,9.0153978E-02,-1.1515855E+00,9.0234210E-02,0.0000000E+00,3.2180452E+02,7.5472680E+02,2.0000000E-01,1.0000000E+00
8.1426731E-01,3.3453241E+01,7.6994044E+01,8.9020164E-02,-1.1160307E+00,9.0234210E-02,0.0000000E+00,3.2255946E+02,7.5515456E+02,2.0000000E-01,1.0000000E+00
8.1526731E-01,3.3530275E+01,7.7073815E+01,8.7921940E-02,-1.0804064E+00,9.0234210E-02,0.0000000E+00,3.2331483E+02,7.5558136E+02,2.0000000E-01,1.0000000E+00
8.1626731E-01,3.3607389E+01,7.7153556E+01,8.6859374E-02,-1.0447150E+00,9.0234210E-02,0.0000000E+00,3.2407063E+02,7.5600722E+02,2.0000000E-01,1.0000000E+00
8.1726731E-01,3.3684582E+01,7.7233266E+01,8.5832531E-02,-1.0089592E+00,9.0234210E-02,0.0000000E+00,3.2482685E+02,7.5643217E+02,2.0000000E-01,1.0000000E+00
8.1826731E-01,3.3761856E+01,7.7312945E+01,8.4841476E-02,-9.7314164E-01,9.0234210E-02,0.0000000E+00,3.2558349E+02,7.5685621E+02,2.0000000E-01,1.0000000E+00
8.1926731E-01,3.3839208E+01,7.7392594E+01,8.3886268E-02,-9.3726497E-01,9.0234210E-02,0.0000000E+00,3.2634056E+02,7.5727939E+02,2.0000000E-01,1.0000000E+00
8.2026731E-01,3.3916641E+01,7.7472211E+01,8.2966965E-02,-9.0133185E-01,9.0234210E-02,0.0000000E+00,3.2709805E+02,7.5770173E+02,2.0000000E-01,1.0000000E+00
8.2126731E-01,3.3994153E+01,7.7551798E+01,8.2083622E-02,-8.6534490E-01,9.0234210E-02,0.0000000E+00,3.2785596E+02,7.5812324E+02,2.0000000E-01,1.0000000E+00
8.2226731E-01,3.4071744E+01,7.7631353E+01,8.1236292E-02,-8.2930678E-01,9.0234210E-02,0.0000000E+00,3.2861429E+02,7.5854395E+02,2.0000000E-01,1.0000000E+00
8.2326731E-01,3.4149415E+01,7.7710876E+01,8.0425025E-02,-7.9322016E-01,9.0234210E-02,0.0000000E+00,3.2937305E+02,7.5896389E+02,2.0000000E-01,1.0000000E+00
8.2426731E-01,3.4227166E+01,7.7790368E+01,7.9649867E-02,-7.5708769E-01,9.0234210E-02,0.0000000E+00,3.3013222E+02,7.5938308E+02,2.0000000E-01,1.0000000E+00
8.2526731E-01,3.4304996E+01,7.7869828E+01,7.8910864E-02,-7.2091204E-01,9.0234210E-02,0.0000000E+00,3.3089181E+02,7.5980155E+02,2.0000000E-01,1.0000000E+00
8.2626731E-01,3.4382906E+01,7.7949256E+01,7.8208056E-02,-6.8469587E-01,9.0234210E-02,0.0000000E+00,3.3165182E+02,7.6021931E+02,2.0000000E-01,1.0000000E+00
8.2726731E-01,3.4460895E+01,7.8028652E+01,7.7541485E-02,-6.4844184E-01,9.0234210E-02,0.0000000E+00,3.3241225E+02,7.6063640E+02,2.0000000E-01,1.0000000E+00
8.2826731E-01,3.4538963E+01,7.8108015E+01,7.6911184E-02,-6.1215264E-01,9.0234210E-02,0.0000000E+00,3.3317310E+02,7.6105283E+02,2.0000000E-01,1.0000000E+00
8.2926731E-01,3.4617111E+01,7.8187346E+01,7.6317190E-02,-5.7583094E-01,9.0234210E-02,0.0000000E+00,3.3393436E+02,7.6146864E+02,2.0000000E-01,1.0000000E+00
8.3026731E-01,3.4695338E+01,7.8266645E+01,7.5759533E-02,-5.3947940E-01,9.0234210E-02,0.0000000E+00,3.3469603E+02,7.6188384E+02,2.0000000E-01,1.0000000E+00
8.3126731E-01,3.4773644E+01,7.8345910E+01,7.5238240E-02,-5.0310071E-01,9.0234210E-02,0.0000000E+00,3.3545813E+02,7.6229846E+02,2.0000000E-01,1.0000000E+00
8.3226731E-01,3.4852029E+01,7.8425142E+01,7.4753339E-02,-4.6669754E-01,9.0234210E-02,0.0000000E+00,3.3622063E+02,7.6271253E+02,2.0000000E-01,1.0000000E+00
8.3326731E-01,3.4930494E+01,7.8504342E+01,7.4304853E-02,-4.3027258E-01,9.0234210E-02,0.0000000E+00,3.3698355E+02,7.6312606E+02,2.0000000E-01,1.0000000E+00
8.3426731E-01,3.5009038E+01,7.8583508E+01,7.3892800E-02,-3.9382850E-01,9.0234210E-02,0.0000000E+00,3.3774688E+02,7.6353909E+02,2.0000000E-01,1.0000000E+00
8.3526731E-01,3.5087661E+01,7.8662640E+01,7.3517201E-02,-3.5736798E-01,9.0234210E-02,0.0000000E+00,3.3851063E+02,7.6395164E+02,2.0000000E-01,1.0000000E+00
8.3626731E-01,3.5166363E+01,7.8741739E+01,7.3178069E-02,-3.2089371E-01,9.0234210E-02,0.0000000E+00,3.3927479E+02,7.6436372E+02,2.0000000E-01,1.0000000E+00
8.3726731E-01,3.5245145E+01,7.8820804E+01,7.2875417E-02,-2.8440837E-01,9.0234210E-02,0.0000000E+00,3.4003936E+02,7.6477537E+02,2.0000000E-01,1.0000000E+00
8.3826731E-01,3.5324005E+01,7.8899835E+01,7.2609255E-02,-2.4791464E-01,9.0234210E-02,0.0000000E+00,3.4080434E+02,7.6518661E+02,2.0000000E-01,1.0000000E+00
8.3926731E-01,3.5402944E+01,7.8978831E+01,7.2379590E-02,-2.1141520E-01,9.0234210E-02,0.0000000E+00,3.4156973E+02,7.6559747E+02,2.0000000E-01,1.0000000E+00
8.4026731E-01,3.5481963E+01,7.9057794E+01,7.2186426E-02,-1.7491273E-01,9.0234210E-02,0.0000000E+00,3.4233553E+02,7.6600796E+02,2.0000000E-01,1.0000000E+00
8.4126731E-01,3.5561060E+01,7.9136721E+01,7.2029765E-02,-1.3840992E-01,9.0234210E-02,0.0000000E+00,3.4310174E+02,7.6641812E+02,2.0000000E-01,1.0000000E+00
8.4226731E-01,3.5640236E+01,7.9215614E+01,7.1909605E-02,-1.0190944E-01,9.0234210E-02,0.0000000E+00,3.4386837E+02,7.6682797E+02,2.0000000E-01,1.0000000E+00
8.4326731E-01,3.5719491E+01,7.9294473E+01,7.1825944E-02,-6.5413982E-02,9.0234210E-02,0.0000000E+00,3.4463540E+02,7.6723752E+02,2.0000000E-01,1.0000000E+00
8.4426731E-01,3.5798825E+01,7.9373296E+01,7.1778775E-02,-2.8926212E-02,9.0234210E-02,0.0000000E+00,3.4540284E+02,7.6764681E+02,2.0000000E-01,1.0000000E+00
8.4526731E-01,3.5878238E+01,7.9452084E+01,7.1768088E-02,7.5511897E-03,9.0234210E-02,0.0000000E+00,3.4617069E+02,7.6805586E+02,2.0000000E-01,1.0000000E+00
8.4626731E-01,3.5957729E+01,7.9530836E+01,7.1793873E-02,4.4015547E-02,9.0234210E-02,0.0000000E+00,3.4693895E+02,7.6846470E+02,2.0000000E-01,1.0000000E+00
8.4726731E-01,3.6037299E+01,7.9609553E+01,7.1856114E-02,8.0464188E-02,9.0234210E-02,0.0000000E+00,3.4770762E+02,7.6887334E+02,2.0000000E-01,1.0000000E+00
8.4826731E-01,3.6116948E+01,7.9688235E+01,7.1954795E-02,1.1689444E-01,9.0234210E-02,0.0000000E+00,3.4847670E+02,7.6928182E+02,2.0000000E-01,1.0000000E+00
8.4926731E-01,3.6196676E+01,7.9766880E+01,7.2089896E-02,1.5330364E-01,9.0234210E-02,0.0000000E+00,3.4924619E+02,7.6969015E+02,2.0000000E-01,1.0000000E+00
8.5026731E-01,3.6276482E+01,7.9845490E+01,7.2261394E-02,1.8968911E-01,9.0234210E-02,0.0000000E+00,3.5001608E+02,7.7009837E+02,2.0000000E-01,1.0000000E+00
8.5126731E-01,3.6356367E+01,7.9924063E+01,7.2469265E-02,2.2604820E-01,9.0234210E-02,0.0000000E+00,3.5078638E+02,7.7050648E+02,2.0000000E-01,1.0000000E+00
8.5226731E-01,3.6436330E+01,8.0002599E+01,7.2713481E-02,2.6237824E-01,9.0234210E-02,0.0000000E+00,3.5155709E+02,7.7091453E+02,2.0000000E-01,1.0000000E+00
8.5326731E-01,3.6516372E+01,8.0081100E+01,7.2994011E-02,2.9867657E-01,9.0234210E-02,0.0000000E+00,3.5232821E+02,7.7132253E+02,2.0000000E-01,1.0000000E+00
8.5426731E-01,3.6596492E+01,8.0159563E+01,7.3310823E-02,3.3494055E-01,9.0234210E-02,0.0000000E+00,3.5309974E+02,7.7173051E+02,2.0000000E-01,1.0000000E+00
8.5526731E-01,3.6676691E+01,8.0237990E+01,7.3663880E-02,3.7116751E-01,9.0234210E-02,0.0000000E+00,3.5387167E+02,7.7213849E+02,2.0000000E-01,1.0000000E+00
8.5626731E-01,3.6756968E+01,8.0316379E+01,7.4053144E-02,4.0735483E-01,9.0234210E-02,0.0000000E+00,3.5464402E+02,7.7254649E+02,2.0000000E-01,1.0000000E+00
8.5726731E-01,3.6837324E+01,8.0394731E+01,7.4478575E-02,4.4349984E-01,9.0234210E-02,0.0000000E+00,3.5541677E+02,7.7295454E+02,2.0000000E-01,1.0000000E+00
8.5826731E-01,3.6917758E+01,8.0473046E+01,7.4940129E-02,4.7959991E-01,9.0234210E-02,0.0000000E+00,3.5618993E+02,7.7336266E+02,2.0000000E-01,1.0000000E+00
8.5926731E-01,3.6998270E+01,8.0551323E+01,7.5437759E-02,5.1565242E-01,9.0234210E-02,0.0000000E+00,3.5696349E+02,7.7377089E+02,2.0000000E-01,1.0000000E+00
8.6026731E-01,3.7078860E+01,8.0629563E+01,7.5971417E-02,5.5165473E-01,9.0234210E-02,0.0000000E+00,3.5773747E+02,7.7417923E+02,2.0000000E-01,1.0000000E+00
8.6126731E-01,3.7159529E+01,8.0707764E+01,7.6541051E-02,5.8760421E-01,9.0234210E-02,0.0000000E+00,3.5851185E+02,7.7458771E+02,2.0000000E-01,1.0000000E+00
8.6226731E-01,3.7240276E+01,8.0785928E+01,7.7146607E-02,6.2349825E-01,9.0234210E-02,0.0000000E+00,3.5928664E+02,7.7499636E+02,2.0000000E-01,1.0000000E+00
8.6326731E-01,3.7321101E+01,8.0864053E+01,7.7788028E-02,6.5933423E-01,9.0234210E-02,0.0000000E+00,3.6006184E+02,7.7540521E+02,2.0000000E-01,1.0000000E+00
8.6426731E-01,3.7402004E+01,8.0942139E+01,7.8465255E-02,6.9510954E-01,9.0234210E-02,0.0000000E+00,3.6083745E+02,7.7581427E+02,2.0000000E-01,1.0000000E+00
8.6526731E-01,3.7482985E+01,8.1020188E+01,7.9178226E-02,7.3082159E-01,9.0234210E-02,0.0000000E+00,3.6161347E+02,7.7622357E+02,2.0000000E-01,1.0000000E+00
8.6626731E-01,3.7564044E+01,8.1098197E+01,7.9926877E-02,7.6646777E-01,9.0234210E-02,0.0000000E+00,3.6238990E+02,7.7663313E+02,2.0000000E-01,1.0000000E+00
8.6726731E-01,3.7645181E+01,8.1176167E+01,8.0711139E-02,8.0204549E-01,9.0234210E-02,0.0000000E+00,3.6316674E+02,7.7704297E+02,2.0000000E-01,1.0000000E+00
8.6826731E-01,3.7726397E+01,8.1254099E+01,8.1530944E-02,8.3755217E-01,9.0234210E-02,0.0000000E+00,3.6394399E+02,7.7745312E+02,2.0000000E-01,1.0000000E+00
8.6926731E-01,3.7807690E+01,8.1331991E+01,8.2386219E-02,8.7298524E-01,9.0234210E-02,0.0000000E+00,3.6472164E+02,7.7786361E+02,2.0000000E-01,1.0000000E+00
8.7026731E-01,3.7889061E+01,8.1409843E+01,8.3276889E-02,9.0834212E-01,9.0234210E-02,0.0000000E+00,3.6549971E+02,7.7827445E+02,2.0000000E-01,1.0000000E+00
8.7126731E-01,3.7970509E+01,8.1487656E+01,8.4202877E-02,9.4362025E-01,9.0234210E-02,0.0000000E+00,3.6627819E+02,7.7868567E+02,2.0000000E-01,1.0000000E+00
8.7226731E-01,3.8052036E+01,8.1565429E+01,8.5164102E-02,9.7881706E-01,9.0234210E-02,0.0000000E+00,3.6705708E+02,7.7909729E+02,2.0000000E-01,1.0000000E+00
8.7326731E-01,3.8133640E+01,8.1643163E+01,8.6160483E-02,1.0139300E+00,9.0234210E-02,0.0000000E+00,3.6783639E+02,7.7950934E+02,2.0000000E-01,1.0000000E+00
8.7426731E-01,3.8215322E+01,8.1720856E+01,8.7191934E-02,1.0489566E+00,9.0234210E-02,0.0000000E+00,3.6861610E+02,7.7992183E+02,2.0000000E-01,1.0000000E+00
8.7526731E-01,3.8297082E+01,8.1798509E+01,8.8258367E-02,1.0838942E+00,9.0234210E-02,0.0000000E+00,3.6939623E+02,7.8033480E+02,2.0000000E-01,1.0000000E+00
8.7626731E-01,3.8378919E+01,8.1876121E+01,8.9359692E-02,1.1187404E+00,9.0234210E-02,0.0000000E+00,3.7017677E+02,7.8074825E+02,2.0000000E-01,1.0000000E+00
8.7726731E-01,3.8460834E+01,8.1953693E+01,9.0495816E-02,1.1534926E+00,9.0234210E-02,0.0000000E+00,3.7095773E+02,7.8116223E+02,2.0000000E-01,1.0000000E+00
8.7826731E-01,3.8542827E+01,8.2031224E+01,9.1666645E-02,1.1881483E+00,9.0234210E-02,0.0000000E+00,3.7173910E+02,7.8157674E+02,2.0000000E-01,1.0000000E+00
8.7926731E-01,3.8624897E+01,8.2108715E+01,9.2872080E-02,1.2227051E+00,9.0234210E-02,0.0000000E+00,3.7252088E+02,7.8199181E+02,2.0000000E-01,1.0000000E+00
8.8026731E-01,3.8707044E+01,8.2186164E+01,9.4112021E-02,1.2571603E+00,9.0234210E-02,0.0000000E+00,3.7330308E+02,7.8240747E+02,2.0000000E-01,1.0000000E+00
8.8126731E-01,3.8789269E+01,8.2263572E+01,9.5386366E-02,1.2915117E+00,9.0234210E-02,0.0000000E+00,3.7408570E+02,7.8282373E+02,2.0000000E-01,1.0000000E+00
8.8226731E-01,3.8871571E+01,8.2340938E+01,9.6695009E-02,1.3257566E+00,9.0234210E-02,0.0000000E+00,3.7486873E+02,7.8324063E+02,2.0000000E-01,1.0000000E+00
8.8326731E-01,3.8953951E+01,8.2418263E+01,9.8037843E-02,1.3598926E+00,9.0234210E-02,0.0000000E+00,3.7565218E+02,7.8365817E+02,2.0000000E-01,1.0000000E+00
8.8426731E-01,3.9036408E+01,8.2495546E+01,9.9414757E-02,1.3939173E+00,9.0234210E-02,0.0000000E+00,3.7643605E+02,7.8407638E+02,2.0000000E-01,1.0000000E+00
8.8526731E-01,3.9118942E+01,8.2572788E+01,1.0082564E-01,1.4278282E+00,9.0234210E-02,0.0000000E+00,3.7722033E+02,7.8449529E+02,2.0000000E-01,1.0000000E+00
8.8626731E-01,3.9201553E+01,8.2649987E+01,1.0227037E-01,1.4616229E+00,9.0234210E-02,0.0000000E+00,3.7800504E+02,7.8491492E+02,2.0000000E-01,1.0000000E+00
8.8726731E-01,3.9284242E+01,8.2727144E+01,1.0374885E-01,1.4952989E+00,9.0234210E-02,0.0000000E+00,3.7879016E+02,7.8533529E+02,2.0000000E-01,1.0000000E+00
8.8826731E-01,3.9367007E+01,8.2804259E+01,1.0526093E-01,1.5288540E+00,9.0234210E-02,0.0000000E+00,3.7957571E+02,7.8575642E+02,2.0000000E-01,1.0000000E+00
8.8926731E-01,3.9449850E+01,8.2881331E+01,1.0680651E-01,1.5622856E+00,9.0234210E-02,0.0000000E+00,3.8036168E+02,7.8617833E+02,2.0000000E-01,1.0000000E+00
8.9026731E-01,3.9532770E+01,8.2958360E+01,1.0838546E-01,1.5955913E+00,9.0234210E-02,0.0000000E+00,3.8114806E+02,7.8660104E+02,2.0000000E-01,1.0000000E+00
8.9126731E-01,3.9615767E+01,8.3035347E+01,1.0999765E-01,1.6287689E+00,9.0234210E-02,0.0000000E+00,3.8193488E+02,7.8702458E+02,2.0000000E-01,1.0000000E+00
8.9226731E-01,3.9698841E+01,8.3112291E+01,1.1164296E-01,1.6618159E+00,9.0234210E-02,0.0000000E+00,3.8272211E+02,7.8744896E+02,2.0000000E-01,1.0000000E+00
8.9326731E-01,3.9781992E+01,8.3189191E+01,1.1332124E-01,1.6947300E+00,9.0234210E-02,0.0000000E+00,3.8350978E+02,7.8787422E+02,2.0000000E-01,1.0000000E+00
8.9426731E-01,3.9865219E+01,8.3266049E+01,1.1503237E-01,1.7275088E+00,9.0234210E-02,0.0000000E+00,3.8429786E+02,7.8830036E+02,2.0000000E-01,1.0000000E+00
8.9526731E-01,3.9948524E+01,8.3342862E+01,1.1677621E-01,1.7601501E+00,9.0234210E-02,0.0000000E+00,3.8508638E+02,7.8872741E+02,2.0000000E-01,1.0000000E+00
8.9626731E-01,4.0031905E+01,8.3419632E+01,1.1855262E-01,1.7926514E+00,9.0234210E-02,0.0000000E+00,3.8587532E+02,7.8915540E+02,2.0000000E-01,1.0000000E+00
8.9726731E-01,4.0115363E+01,8.3496359E+01,1.2036147E-01,1.8250106E+00,9.0234210E-02,0.0000000E+00,3.8666469E+02,7.8958433E+02,2.0000000E-01,1.0000000E+00
8.9826731E-01,4.0198898E+01,8.3573041E+01,1.2220260E-01,1.8572252E+00,9.0234210E-02,0.0000000E+00,3.8745449E+02,7.9001424E+02,2.0000000E-01,1.0000000E+00
8.9926731E-01,4.0282509E+01,8.3649680E+01,1.2407587E-01,1.8892931E+00,9.0234210E-02,0.0000000E+00,3.8824472E+02,7.9044514E+02,2.0000000E-01,1.0000000E+00
9.0026731E-01,4.0366197E+01,8.3726274E+01,1.2598113E-01,1.9212120E+00,9.0234210E-02,0.0000000E+00,3.8903538E+02,7.9087705E+02,2.0000000E-01,1.0000000E+00
9.0126731E-01,4.0449961E+01,8.3802824E+01,1.2791824E-01,1.9529796E+00,9.0234210E-02,0.0000000E+00,3.8982647E+02,7.9131000E+02,2.0000000E-01,1.0000000E+00
9.0226731E-01,4.0533803E+01,8.3879329E+01,1.2988704E-01,1.9845937E+00,9.0234210E-02,0.0000000E+00,3.9061800E+02,7.9174400E+02,2.0000000E-01,1.0000000E+00
9.0326731E-01,4.0617720E+01,8.3955790E+01,1.3188738E-01,2.0160520E+00,9.0234210E-02,0.0000000E+00,3.9140996E+02,7.9217908E+02,2.0000000E-01,1.0000000E+00
9.0426731E-01,4.0701714E+01,8.4032206E+01,1.3391909E-01,2.0473525E+00,9.0234210E-02,0.0000000E+00,3.9220236E+02,7.9261524E+02,2.0000000E-01,1.0000000E+00
9.0526731E-01,4.0785785E+01,8.4108577E+01,1.3598203E-01,2.0784928E+00,9.0234210E-02,0.0000000E+00,3.9299519E+02,7.9305253E+02,2.0000000E-01,1.0000000E+00
9.0626731E-01,4.0869931E+01,8.4184903E+01,1.3807602E-01,2.1094708E+00,9.0234210E-02,0.0000000E+00,3.9378846E+02,7.9349094E+02,2.0000000E-01,1.0000000E+00
9.0726731E-01,4.0954154E+01,8.4261184E+01,1.4020092E-01,2.1402843E+00,9.0234210E-02,0.0000000E+00,3.9458217E+02,7.9393051E+02,2.0000000E-01,1.0000000E+00
9.0826731E-01,4.1038454E+01,8.4337419E+01,1.4235654E-01,2.1709312E+00,9.0234210E-02,0.0000000E+00,3.9537632E+02,7.9437125E+02,2.0000000E-01,1.0000000E+00
9.0926731E-01,4.1122829E+01,8.4413609E+01,1.4454272E-01,2.2014094E+00,9.0234210E-02,0.0000000E+00,3.9617092E+02,7.9481318E+02,2.0000000E-01,1.0000000E+00
9.1026731E-01,4.1207281E+01,8.4489753E+01,1.4675930E-01,2.2317168E+00,9.0234210E-02,0.0000000E+00,3.9696595E+02,7.9525633E+02,2.0000000E-01,1.0000000E+00
9.1126731E-01,4.1291809E+01,8.4565851E+01,1.4900610E-01,2.2618512E+00,9.0234210E-02,0.0000000E+00,3.9776143E+02,7.9570070E+02,2.0000000E-01,1.0000000E+00
9.1226731E-01,4.1376413E+01,8.4641904E+01,1.5128294E-01,2.2918105E+00,9.0234210E-02,0.0000000E+00,3.9855735E+02,7.9614632E+02,2.0000000E-01,1.0000000E+00
9.1326731E-01,4.1461092E+01,8.4717910E+01,1.5358966E-01,2.3215928E+00,9.0234210E-02,0.0000000E+00,3.9935372E+02,7.9659320E+02,2.0000000E-01,1.0000000E+00
9.1426731E-01,4.1545848E+01,8.4793870E+01,1.5592607E-01,2.3511960E+00,9.0234210E-02,0.0000000E+00,4.0015054E+02,7.9704137E+02,2.0000000E-01,1.0000000E+00
9.1526731E-01,4.1630680E+01,8.4869784E+01,1.5829199E-01,2.3806179E+00,9.0234210E-02,0.0000000E+00,4.0094780E+02,7.9749085E+02,2.0000000E-01,1.0000000E+00
9.1626731E-01,4.1715588E+01,8.4945651E+01,1.6068724E-01,2.4098567E+00,9.0234210E-02,0.0000000E+00,4.0174552E+02,7.9794165E+02,2.0000000E-01,1.0000000E+00
9.1726731E-01,4.1800571E+01,8.5021472E+01,1.6311164E-01,2.4389103E+00,9.0234210E-02,0.0000000E+00,4.0254369E+02,7.9839378E+02,2.0000000E-01,1.0000000E+00
9.1826731E-01,4.1885631E+01,8.5097246E+01,1.6556500E-01,2.4677767E+00,9.0234210E-02,0.0000000E+00,4.0334231E+02,7.9884728E+02,2.0000000E-01,1.0000000E+00
9.1926731E-01,4.1970766E+01,8.5172973E+01,1.6804713E-01,2.4964540E+00,9.0234210E-02,0.0000000E+00,4.0414138E+02,7.9930215E+02,2.0000000E-01,1.0000000E+00
9.2026731E-01,4.2055977E+01,8.5248653E+01,1.7055785E-01,2.5249403E+00,9.0234210E-02,0.0000000E+00,4.0494091E+02,7.9975841E+02,2.0000000E-01,1.0000000E+00
9.2126731E-01,4.2141263E+01,8.5324286E+01,1.7309695E-01,2.5532335E+00,9.0234210E-02,0.0000000E+00,4.0574090E+02,8.0021608E+02,2.0000000E-01,1.0000000E+00
9.2226731E-01,4.2226625E+01,8.5399872E+01,1.7566425E-01,2.5813318E+00,9.0234210E-02,0.0000000E+00,4.0654135E+02,8.0067518E+02,2.0000000E-01,1.0000000E+00
9.2326731E-01,4.2312063E+01,8.5475410E+01,1.7825955E-01,2.6092334E+00,9.0234210E-02,0.0000000E+00,4.0734225E+02,8.0113572E+02,2.0000000E-01,1.0000000E+00
9.2426731E-01,4.2397576E+01,8.5550901E+01,1.8088265E-01,2.6369363E+00,9.0234210E-02,0.0000000E+00,4.0814362E+02,8.0159773E+02,2.0000000E-01,1.0000000E+00
9.2526731E-01,4.2483165E+01,8.5626344E+01,1.8353335E-01,2.6644387E+00,9.0234210E-02,0.0000000E+00,4.0894545E+02,8.0206121E+02,2.0000000E-01,1.0000000E+00
